Date,Open,High,Low,Close,Volume
2025-08-08,137.75,142.74,137.0,140.43,2519723
2025-08-11,141.0,142.29,140.0,140.78,720900
2025-08-12,140.78,145.5,140.0,143.89,1665784
2025-08-13,144.5,158.28,144.5,158.28,9703734
2025-08-15,163.06,173.98,163.06,168.04,19881458
2025-08-18,170.0,177.5,169.25,170.24,11323969
2025-08-19,171.8,174.2,167.49,168.69,7292427
2025-08-20,168.0,173.5,166.0,166.69,5498398
2025-08-21,167.45,168.45,159.0,163.09,3343425
2025-08-22,163.16,165.45,160.0,160.91,2334299
2025-08-25,160.91,162.84,153.81,154.81,3159772
2025-08-26,156.25,156.25,150.0,150.93,3581900
2025-08-27,150.9,151.78,147.7,148.12,2475014
2025-08-28,148.5,154.5,148.15,149.75,3507785
2025-08-29,150.89,152.5,149.0,149.6,2151672
2025-09-01,150.0,161.25,146.0,156.27,6347343
2025-09-02,158.0,165.4,155.01,159.82,6362121
2025-09-03,160.0,163.74,160.0,161.29,2094732
2025-09-04,162.0,166.49,159.0,160.36,3433623
2025-09-05,161.0,162.6,155.13,157.17,1762457
2025-09-08,157.17,166.5,157.01,159.37,6274424
2025-09-09,162.0,162.0,157.0,157.51,2143419
2025-09-10,157.01,158.7,154.8,155.63,1692447
2025-09-11,155.75,158.0,155.0,155.64,1004094
2025-09-12,155.64,156.92,153.11,154.53,1290662
2025-09-15,154.61,158.64,154.0,157.3,2179955
2025-09-16,157.95,165.0,157.35,163.76,5214156
2025-09-17,164.9,165.0,160.01,161.32,1969515
2025-09-18,163.0,165.0,160.0,160.79,1564969
2025-09-19,160.79,162.2,157.81,158.22,1579201
2025-09-22,158.8,165.0,156.16,161.15,5597486
2025-09-23,163.0,163.0,159.5,160.04,2005218
2025-09-24,160.1,163.35,157.01,157.86,3068700
2025-09-25,158.0,162.3,157.54,159.67,2776316
2025-09-26,161.0,161.0,157.5,158.03,4383809
2025-09-29,159.0,173.83,155.8,173.83,17828473
2025-09-30,175.0,177.5,167.0,169.76,11440752
2025-10-01,170.44,172.5,166.0,170.04,5043928
2025-10-02,171.1,171.89,168.0,168.54,2065789
2025-10-03,168.01,171.1,166.9,167.28,2279573
2025-10-06,167.28,169.3,163.2,165.26,2692172
2025-10-07,166.5,167.0,162.9,163.28,1169861
2025-10-08,162.5,164.4,160.0,160.95,1958810
2025-10-09,161.0,162.0,158.0,158.39,1737588
2025-10-10,158.4,160.4,155.82,156.39,3453623
2025-10-13,155.5,159.1,154.4,154.68,2147804
2025-10-14,153.85,158.8,153.6,156.69,3381754
2025-10-15,157.8,159.4,154.7,155.12,1306558
2025-10-16,156.57,157.0,151.0,151.82,1324174
2025-10-17,152.0,153.49,150.15,150.65,503061
2025-10-20,152.1,158.04,150.0,155.44,2326689
2025-10-21,155.56,170.98,155.06,170.59,16158286
2025-10-22,169.0,174.89,165.32,170.01,11191364
2025-10-23,176.0,178.0,163.02,166.08,8375144
2025-10-24,166.1,172.99,164.5,169.08,4684206
2025-10-27,172.0,185.99,168.5,185.99,10681131
2025-10-28,189.11,193.5,169.7,173.08,11046370
2025-10-29,174.5,182.02,172.2,174.93,7838514
2025-10-30,178.0,180.75,173.26,175.27,5053044
2025-10-31,179.0,183.0,175.5,177.72,5059182
2025-11-03,181.11,188.6,179.1,184.47,10155842
2025-11-04,187.0,192.0,181.1,189.11,12737073
2025-11-05,192.5,193.5,182.85,184.31,13106516
2025-11-06,186.0,186.44,178.32,181.71,3889129
2025-11-07,181.0,184.5,178.23,179.12,3170886
2025-11-10,179.25,188.0,178.9,183.53,8222448
2025-11-11,183.9,184.3,175.52,176.46,4244851
2025-11-12,177.0,183.89,177.0,179.98,7198432
2025-11-13,181.25,184.0,176.9,177.65,6183483
2025-11-14,177.99,179.25,172.35,173.07,4146602
2025-11-17,175.0,175.5,170.82,171.6,3327980
2025-11-18,172.0,174.99,171.35,172.68,3571274
2025-11-19,172.68,175.2,171.53,171.98,2309364
2025-11-20,172.64,178.5,172.0,176.18,4823132
2025-11-21,177.55,178.8,173.2,173.79,2233110
2025-11-24,175.1,175.1,171.05,173.53,1636016
2025-11-25,174.0,174.0,171.11,171.79,957127
2025-11-26,171.2,172.1,165.0,169.9,1853201
2025-11-27,170.4,172.3,169.8,171.62,1013297
2025-11-28,171.99,174.5,171.5,172.8,2426344
2025-12-01,173.9,183.6,172.78,178.04,11834170
2025-12-02,178.04,178.14,174.26,175.32,2816614
2025-12-03,175.0,176.4,173.9,174.18,779194
2025-12-04,174.98,175.75,171.8,174.08,1169918
2025-12-05,176.0,176.0,173.4,173.86,1179447
2025-12-08,174.9,179.55,174.0,176.63,2849704
2025-12-09,177.99,178.5,175.0,175.32,1276188
2025-12-10,176.0,176.4,173.51,173.8,805242
2025-12-11,174.44,174.44,171.0,171.6,1495616
2025-12-12,171.25,174.5,171.25,173.19,1072261
2025-12-15,174.16,175.99,172.21,173.95,1923443
2025-12-16,175.01,175.5,172.3,172.88,1412680
2025-12-17,173.0,173.74,170.91,171.24,1151688
2025-12-18,172.4,173.45,171.0,171.49,813717
2025-12-19,172.89,172.89,168.5,169.54,839932
2025-12-22,169.54,170.0,167.7,168.66,596816
2025-12-23,168.99,169.44,167.0,167.23,517739
2025-12-24,167.23,169.0,166.5,167.52,635972
2025-12-26,168.0,168.3,164.45,165.25,1337860
2025-12-29,168.5,172.0,166.01,169.25,2395497
2025-12-30,170.89,172.0,169.8,170.28,947507
2025-12-31,171.24,171.25,168.3,169.4,1168204
2026-01-01,170.39,175.79,169.5,172.39,3151071
2026-01-02,173.51,175.25,173.0,173.6,2125892
2026-01-05,173.99,178.6,173.99,175.53,5047445
2026-01-06,179.75,190.5,178.2,187.15,13937623
2026-01-07,187.0,189.34,183.0,184.66,3813265
2026-01-08,185.0,199.0,183.5,191.76,11400962
2026-01-09,190.5,193.55,188.42,188.93,4053979
2026-01-12,188.94,190.4,183.5,184.82,2061415
2026-01-13,185.01,191.3,180.01,189.5,3374781
2026-01-14,190.0,191.51,184.75,185.43,2165665
2026-01-15,186.11,187.78,181.0,181.8,1534781
2026-01-16,183.84,187.0,183.65,184.06,2412375
2026-01-19,185.0,186.3,184.55,185.29,831772
2026-01-20,185.0,187.5,184.51,185.28,1136238
2026-01-21,186.05,189.89,183.0,184.42,2854750
2026-01-22,189.9,193.11,185.02,186.83,7681045
2026-01-23,187.5,191.9,186.05,187.11,3801422
2026-01-26,186.0,188.03,184.1,184.9,2324535
2026-01-27,184.9,189.98,183.0,187.01,3266518
2026-01-28,188.5,189.0,185.45,186.53,1342006
2026-01-29,185.5,188.0,179.0,181.38,2371896
